Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-22 11:41:00-04:00,3784.3701171875,3784.3701171875,3781.7099609375,3781.81005859375,3781.81005859375,3770957
2022-06-22 11:42:00-04:00,3781.93994140625,3782.320068359375,3779.4599609375,3779.52001953125,3779.52001953125,6418984
2022-06-22 11:43:00-04:00,3779.489990234375,3782.22998046875,3779.489990234375,3782.18994140625,3782.18994140625,3007871
2022-06-22 11:44:00-04:00,3778.889892578125,3779.14990234375,3774.139892578125,3774.39990234375,3774.39990234375,8143593
2022-06-22 11:45:00-04:00,3774.469970703125,3774.659912109375,3773.02001953125,3773.110107421875,3773.110107421875,3881027
2022-06-22 11:46:00-04:00,3773.050048828125,3773.06005859375,3769.610107421875,3770.919921875,3770.919921875,6056751
2022-06-22 11:47:00-04:00,3770.929931640625,3771.0400390625,3769.9599609375,3770.77001953125,3770.77001953125,3671424
2022-06-22 11:48:00-04:00,3770.469970703125,3771.489990234375,3768.6201171875,3771.489990234375,3771.489990234375,4169233
2022-06-22 11:49:00-04:00,3771.6201171875,3774.2900390625,3771.6201171875,3773.18994140625,3773.18994140625,4120944
2022-06-22 11:50:00-04:00,3773.10009765625,3773.6298828125,3771.1201171875,3771.1201171875,3771.1201171875,3718477
2022-06-22 11:51:00-04:00,3770.840087890625,3770.840087890625,3766.56005859375,3766.8798828125,3766.8798828125,5056701
2022-06-22 11:52:00-04:00,3766.389892578125,3767.169921875,3765.93994140625,3766.43994140625,3766.43994140625,3181355
2022-06-22 11:53:00-04:00,3766.580078125,3767.14990234375,3765.010009765625,3767.14990234375,3767.14990234375,4459708
2022-06-22 11:54:00-04:00,3767.4599609375,3767.4599609375,3765.3701171875,3765.830078125,3765.830078125,3408291
2022-06-22 11:55:00-04:00,3765.800048828125,3767.639892578125,3765.800048828125,3767.3798828125,3767.3798828125,3785336
2022-06-22 11:56:00-04:00,3767.330078125,3767.800048828125,3764.530029296875,3764.530029296875,3764.530029296875,3636411
2022-06-22 11:57:00-04:00,3764.43994140625,3764.43994140625,3762.469970703125,3762.6298828125,3762.6298828125,3542651
2022-06-22 11:58:00-04:00,3762.610107421875,3762.610107421875,3761.10009765625,3761.699951171875,3761.699951171875,4011659
2022-06-22 11:59:00-04:00,3761.909912109375,3761.9599609375,3760.68994140625,3760.989990234375,3760.989990234375,3184033
2022-06-22 12:00:00-04:00,3761.030029296875,3766.530029296875,3760.93994140625,3766.530029296875,3766.530029296875,5160395
2022-06-22 12:01:00-04:00,3766.60009765625,3771.840087890625,3766.60009765625,3769.919921875,3769.919921875,8239797
2022-06-22 12:02:00-04:00,3769.719970703125,3770.43994140625,3769.169921875,3769.169921875,3769.169921875,2985657
2022-06-22 12:03:00-04:00,3769.1298828125,3769.860107421875,3765.300048828125,3765.56005859375,3765.56005859375,4203038
2022-06-22 12:04:00-04:00,3765.47998046875,3765.47998046875,3761.14990234375,3763.179931640625,3763.179931640625,4753827
2022-06-22 12:05:00-04:00,3762.889892578125,3762.889892578125,3761.3798828125,3762.280029296875,3762.280029296875,3184433
2022-06-22 12:06:00-04:00,3762.31005859375,3762.43994140625,3759.070068359375,3759.300048828125,3759.300048828125,3851733
2022-06-22 12:07:00-04:00,3759.199951171875,3759.419921875,3757.47998046875,3757.840087890625,3757.840087890625,3051984
2022-06-22 12:08:00-04:00,3757.840087890625,3758.489990234375,3756.580078125,3758.22998046875,3758.22998046875,3257539
2022-06-22 12:09:00-04:00,3758.22998046875,3758.8798828125,3757.2900390625,3758.72998046875,3758.72998046875,3400781
2022-06-22 12:10:00-04:00,3758.85009765625,3761.5,3758.760009765625,3761.030029296875,3761.030029296875,3570241
2022-06-22 12:11:00-04:00,3761.0400390625,3761.14990234375,3758.8701171875,3759.919921875,3759.919921875,3264667
2022-06-22 12:12:00-04:00,3759.9599609375,3761.530029296875,3759.929931640625,3761.510009765625,3761.510009765625,3001000
2022-06-22 12:13:00-04:00,3761.590087890625,3764.840087890625,3761.590087890625,3764.840087890625,3764.840087890625,3648000
2022-06-22 12:14:00-04:00,3764.780029296875,3764.800048828125,3763.39990234375,3763.39990234375,3763.39990234375,3080000
2022-06-22 12:15:00-04:00,3763.39990234375,3764.68994140625,3763.27001953125,3764.68994140625,3764.68994140625,2667000
2022-06-22 12:16:00-04:00,3764.6201171875,3765.0400390625,3763.610107421875,3763.610107421875,3763.610107421875,3336000
2022-06-22 12:17:00-04:00,3763.639892578125,3766.449951171875,3763.639892578125,3766.449951171875,3766.449951171875,3497000
2022-06-22 12:18:00-04:00,3766.360107421875,3769.31005859375,3765.669921875,3768.60009765625,3768.60009765625,4393000
2022-06-22 12:19:00-04:00,3768.52001953125,3770.22998046875,3767.7900390625,3769.699951171875,3769.699951171875,3441000
2022-06-22 12:20:00-04:00,3769.699951171875,3769.699951171875,3768.1201171875,3768.929931640625,3768.929931640625,2848000
2022-06-22 12:21:00-04:00,3769.0400390625,3770.77001953125,3769.030029296875,3769.4599609375,3769.4599609375,3771000
2022-06-22 12:22:00-04:00,3769.47998046875,3772.699951171875,3769.429931640625,3772.699951171875,3772.699951171875,2906000
2022-06-22 12:23:00-04:00,3772.590087890625,3772.760009765625,3769.72998046875,3770.580078125,3770.580078125,3579000
2022-06-22 12:24:00-04:00,3770.780029296875,3771.1201171875,3769.60009765625,3769.610107421875,3769.610107421875,2961000
2022-06-22 12:25:00-04:00,3769.610107421875,3770.389892578125,3768.780029296875,3770.31005859375,3770.31005859375,2979000
2022-06-22 12:26:00-04:00,3770.360107421875,3770.800048828125,3769.360107421875,3769.56005859375,3769.56005859375,2790000
2022-06-22 12:27:00-04:00,3769.550048828125,3770.110107421875,3768.72998046875,3770.110107421875,3770.110107421875,3135000
2022-06-22 12:28:00-04:00,3770.35009765625,3772.22998046875,3770.35009765625,3772.179931640625,3772.179931640625,3799000
2022-06-22 12:29:00-04:00,3772.169921875,3772.77001953125,3770.5,3770.5,3770.5,3137000
2022-06-22 12:30:00-04:00,3770.320068359375,3770.489990234375,3769.239990234375,3770.0,3770.0,3521000
2022-06-22 12:31:00-04:00,3769.9599609375,3770.360107421875,3769.330078125,3770.110107421875,3770.110107421875,2902000
2022-06-22 12:32:00-04:00,3770.14990234375,3771.8701171875,3770.14990234375,3771.780029296875,3771.780029296875,3209000
2022-06-22 12:33:00-04:00,3771.7900390625,3773.7099609375,3771.260009765625,3773.7099609375,3773.7099609375,3284000
2022-06-22 12:34:00-04:00,3773.77001953125,3775.510009765625,3773.3798828125,3774.699951171875,3774.699951171875,5136000
2022-06-22 12:35:00-04:00,3774.860107421875,3775.510009765625,3774.780029296875,3775.2900390625,3775.2900390625,3029000
2022-06-22 12:36:00-04:00,3775.489990234375,3777.010009765625,3774.219970703125,3774.360107421875,3774.360107421875,5186000
2022-06-22 12:37:00-04:00,3774.360107421875,3775.6298828125,3774.360107421875,3775.580078125,3775.580078125,2366000
2022-06-22 12:38:00-04:00,3775.610107421875,3775.929931640625,3772.659912109375,3772.659912109375,3772.659912109375,3693000
2022-06-22 12:39:00-04:00,3772.64990234375,3772.64990234375,3771.1298828125,3771.169921875,3771.169921875,2484000
2022-06-22 12:40:00-04:00,3771.280029296875,3773.1298828125,3771.280029296875,3773.1298828125,3773.1298828125,2958000
2022-06-22 12:41:00-04:00,3773.1298828125,3775.260009765625,3773.1298828125,3774.8701171875,3774.8701171875,3724000
2022-06-22 12:42:00-04:00,3774.8701171875,3775.159912109375,3774.300048828125,3774.300048828125,3774.300048828125,915000
2022-06-22 12:43:00-04:00,3775.800048828125,3775.800048828125,3775.64990234375,3775.679931640625,3775.679931640625,4285000
2022-06-22 12:44:00-04:00,3775.659912109375,3776.81005859375,3775.169921875,3776.81005859375,3776.81005859375,2801000
2022-06-22 12:45:00-04:00,3776.820068359375,3777.469970703125,3776.340087890625,3776.360107421875,3776.360107421875,3004000
2022-06-22 12:46:00-04:00,3776.280029296875,3776.280029296875,3774.7900390625,3774.840087890625,3774.840087890625,2652000
2022-06-22 12:47:00-04:00,3774.830078125,3775.330078125,3774.449951171875,3774.909912109375,3774.909912109375,2603000
2022-06-22 12:48:00-04:00,3774.909912109375,3775.090087890625,3774.340087890625,3774.340087890625,3774.340087890625,1683000
2022-06-22 12:49:00-04:00,3774.139892578125,3774.14990234375,3773.7900390625,3773.7900390625,3773.7900390625,2700000
2022-06-22 12:50:00-04:00,3773.639892578125,3773.639892578125,3772.919921875,3772.919921875,3772.919921875,4516000
2022-06-22 12:51:00-04:00,3772.81005859375,3774.1298828125,3772.260009765625,3773.929931640625,3773.929931640625,3271000
2022-06-22 12:52:00-04:00,3773.93994140625,3775.409912109375,3773.93994140625,3774.47998046875,3774.47998046875,3040000
2022-06-22 12:53:00-04:00,3774.47998046875,3774.610107421875,3774.030029296875,3774.510009765625,3774.510009765625,1834000
2022-06-22 12:54:00-04:00,3774.52001953125,3774.929931640625,3774.3701171875,3774.840087890625,3774.840087890625,2171000
2022-06-22 12:55:00-04:00,3774.81005859375,3776.070068359375,3773.97998046875,3774.47998046875,3774.47998046875,4555000
2022-06-22 12:56:00-04:00,3774.47998046875,3774.77001953125,3773.389892578125,3774.77001953125,3774.77001953125,2639000
2022-06-22 12:57:00-04:00,3774.8701171875,3776.14990234375,3774.8701171875,3775.3798828125,3775.3798828125,3850000
2022-06-22 12:58:00-04:00,3775.280029296875,3775.93994140625,3774.610107421875,3775.909912109375,3775.909912109375,2452000
2022-06-22 12:59:00-04:00,3775.8798828125,3779.280029296875,3775.820068359375,3779.010009765625,3779.010009765625,4277000
2022-06-22 13:00:00-04:00,3778.8701171875,3779.610107421875,3775.3701171875,3775.3701171875,3775.3701171875,4003000
2022-06-22 13:01:00-04:00,3774.739990234375,3774.77001953125,3773.590087890625,3773.929931640625,3773.929931640625,3095000
2022-06-22 13:02:00-04:00,3774.030029296875,3774.739990234375,3771.010009765625,3771.010009765625,3771.010009765625,3440000
2022-06-22 13:03:00-04:00,3770.89990234375,3772.679931640625,3770.320068359375,3772.60009765625,3772.60009765625,2860000
2022-06-22 13:04:00-04:00,3772.5,3772.5,3771.050048828125,3772.14990234375,3772.14990234375,2598000
2022-06-22 13:05:00-04:00,3772.10009765625,3772.8798828125,3771.889892578125,3772.5400390625,3772.5400390625,2233000
2022-06-22 13:06:00-04:00,3772.570068359375,3774.1298828125,3772.570068359375,3774.030029296875,3774.030029296875,2826000
2022-06-22 13:07:00-04:00,3774.169921875,3774.840087890625,3773.659912109375,3774.06005859375,3774.06005859375,2529000
2022-06-22 13:08:00-04:00,3774.10009765625,3775.070068359375,3774.10009765625,3774.39990234375,3774.39990234375,2503000
2022-06-22 13:09:00-04:00,3774.4599609375,3775.1298828125,3774.27001953125,3774.340087890625,3774.340087890625,2182000
2022-06-22 13:10:00-04:00,3774.320068359375,3776.5400390625,3774.169921875,3776.27001953125,3776.27001953125,3269000
2022-06-22 13:11:00-04:00,3776.330078125,3777.300048828125,3776.18994140625,3777.260009765625,3777.260009765625,2338000
2022-06-22 13:12:00-04:00,3777.320068359375,3777.75,3776.570068359375,3776.570068359375,3776.570068359375,2897000
2022-06-22 13:13:00-04:00,3776.5,3778.530029296875,3776.18994140625,3778.530029296875,3778.530029296875,3579000
2022-06-22 13:14:00-04:00,3778.56005859375,3778.760009765625,3777.10009765625,3778.110107421875,3778.110107421875,3036000
2022-06-22 13:15:00-04:00,3778.139892578125,3778.22998046875,3777.85009765625,3777.93994140625,3777.93994140625,2274000
2022-06-22 13:16:00-04:00,3777.929931640625,3778.60009765625,3777.590087890625,3778.60009765625,3778.60009765625,2710000
2022-06-22 13:17:00-04:00,3778.8701171875,3780.719970703125,3778.860107421875,3780.639892578125,3780.639892578125,3630000
2022-06-22 13:18:00-04:00,3780.610107421875,3782.0,3780.610107421875,3781.81005859375,3781.81005859375,2866000
2022-06-22 13:19:00-04:00,3781.989990234375,3783.219970703125,3781.989990234375,3783.1201171875,3783.1201171875,3186000
2022-06-22 13:20:00-04:00,3783.10009765625,3783.449951171875,3782.409912109375,3783.06005859375,3783.06005859375,3128000
2022-06-22 13:21:00-04:00,3782.969970703125,3785.27001953125,3782.739990234375,3785.27001953125,3785.27001953125,3554000
2022-06-22 13:22:00-04:00,3785.3798828125,3785.8701171875,3785.14990234375,3785.820068359375,3785.820068359375,2701000
2022-06-22 13:23:00-04:00,3785.77001953125,3786.360107421875,3785.77001953125,3785.989990234375,3785.989990234375,2669000
